timestamp,device_id,voltage,current_low,current_high,power_low,power_high,energy_low,energy_high,frequency,power_factor,alarm_status
2024-10-09T15:46:36.304Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:36.404Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:36.504Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:36.605Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:36.705Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:36.805Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:36.910Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.000Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.105Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:37.206Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:37.310Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:37.411Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:37.516Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.616Z,Monitoring11,230.6000061,0.027000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.721Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.822Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:37.927Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:38.000Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,50,0,0
2024-10-09T15:46:38.105Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:38.206Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:38.310Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:38.411Z,Monitoring11,230.6000061,0.026000001,0,0,0,58019,48,49.90000153,0,0
2024-10-09T15:46:38.516Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,50,0,0
2024-10-09T15:46:38.616Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,50,0,0
2024-10-09T15:46:38.721Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,49.90000153,0,0
2024-10-09T15:46:38.822Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,49.90000153,0,0
2024-10-09T15:46:39.000Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,49.90000153,0,0
2024-10-09T15:46:39.100Z,Monitoring11,230.6000061,0.026000001,0,0,0,58020,48,49.90000153,0,0
2024-10-09T15:46:39.206Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.306Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.412Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.516Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.617Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.717Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:39.823Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,49.90000153,0.920000017,0
2024-10-09T15:46:39.922Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,49.90000153,0.920000017,0
2024-10-09T15:46:40.000Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,49.90000153,0.920000017,0
2024-10-09T15:46:40.100Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,49.90000153,0.920000017,0
2024-10-09T15:46:40.207Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:40.311Z,Monitoring11,226.8999939,3.233999968,0,674.7000122,0,58020,48,50,0.920000017,0
2024-10-09T15:46:40.411Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,49.90000153,1,0
2024-10-09T15:46:40.511Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,49.90000153,1,0
2024-10-09T15:46:40.621Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,49.90000153,1,0
2024-10-09T15:46:40.721Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,49.90000153,1,0
2024-10-09T15:46:40.823Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,50,1,0
2024-10-09T15:46:40.927Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,50,1,0
2024-10-09T15:46:41.000Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,50,1,0
2024-10-09T15:46:41.100Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58020,48,50,1,0
2024-10-09T15:46:41.206Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58021,48,50,1,0
2024-10-09T15:46:41.310Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58021,48,50,1,0
2024-10-09T15:46:41.411Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58021,48,50,1,0
2024-10-09T15:46:41.511Z,Monitoring11,223.5,6.395999908,0,1428.300049,0,58021,48,50,1,0
2024-10-09T15:46:41.617Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:41.721Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:41.822Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:41.922Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:42.000Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.099Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.209Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.309Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.411Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.515Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.615Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.715Z,Monitoring11,223.6999969,6.290999889,0,1405.800049,0,58021,48,50,1,0
2024-10-09T15:46:42.821Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,50,1,0
2024-10-09T15:46:43.000Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,50,1,0
2024-10-09T15:46:43.100Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:43.200Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:43.310Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:43.410Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,49.90000153,1,0
2024-10-09T15:46:43.511Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,50,1,0
2024-10-09T15:46:43.611Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58021,48,50,1,0
2024-10-09T15:46:43.717Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:43.816Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:43.922Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:44.000Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:44.107Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:44.206Z,Monitoring11,223.8000031,6.228000164,0,1392.300049,0,58022,48,50,1,0
2024-10-09T15:46:44.316Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:44.421Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:44.521Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,49.90000153,1,0
2024-10-09T15:46:44.621Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,49.90000153,1,0
2024-10-09T15:46:44.722Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:44.822Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:44.932Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.000Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.101Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.201Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.307Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.411Z,Monitoring11,224.1000061,6.190000057,0,1385.599976,0,58022,48,50,1,0
2024-10-09T15:46:45.511Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:45.611Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:45.718Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:45.822Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:45.922Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.000Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.106Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.211Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.311Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.411Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58022,48,50,1,0
2024-10-09T15:46:46.517Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58023,48,50,1,0
2024-10-09T15:46:46.621Z,Monitoring11,224.1999969,6.157000065,0,1378.699951,0,58023,48,50,1,0
2024-10-09T15:46:46.722Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:46.822Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.000Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.104Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.205Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,49.90000153,1,0
2024-10-09T15:46:47.304Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,49.90000153,1,0
2024-10-09T15:46:47.411Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.510Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.620Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.720Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.821Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:47.921Z,Monitoring11,224.3000031,6.131999969,0,1373.900024,0,58023,48,50,1,0
2024-10-09T15:46:48.000Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:48.099Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:48.209Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:48.309Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:48.410Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,49.90000153,1,0
2024-10-09T15:46:48.510Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,49.90000153,1,0
2024-10-09T15:46:48.615Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,49.90000153,1,0
2024-10-09T15:46:48.715Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,49.90000153,1,0
2024-10-09T15:46:48.820Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:48.921Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:49.000Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:49.099Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:49.209Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:49.309Z,Monitoring11,224.3000031,6.111000061,0,1369.199951,0,58023,48,50,1,0
2024-10-09T15:46:49.410Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,49.90000153,0.579999983,0
2024-10-09T15:46:49.510Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,49.90000153,0.579999983,0
2024-10-09T15:46:49.615Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:49.715Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:49.825Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.000Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.101Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.201Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.307Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.411Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.511Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.611Z,Monitoring11,228.8000031,3.72300005,0,493.2000122,0,58023,48,50,0.579999983,0
2024-10-09T15:46:50.717Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,49.90000153,0.540000021,0
2024-10-09T15:46:50.817Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,49.90000153,0.540000021,0
2024-10-09T15:46:50.922Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,49.90000153,0.540000021,0
2024-10-09T15:46:51.000Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,49.90000153,0.540000021,0
2024-10-09T15:46:51.106Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,50,0.540000021,0
2024-10-09T15:46:51.205Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,50,0.540000021,0
2024-10-09T15:46:51.311Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,50,0.540000021,0
2024-10-09T15:46:51.411Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58023,48,50,0.540000021,0
2024-10-09T15:46:51.521Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58024,48,50,0.540000021,0
2024-10-09T15:46:51.621Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58024,48,50,0.540000021,0
2024-10-09T15:46:51.721Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58024,48,50,0.540000021,0
2024-10-09T15:46:51.821Z,Monitoring11,228.8000031,3.714999914,0,459.8999939,0,58024,48,50,0.540000021,0
2024-10-09T15:46:51.927Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.000Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.105Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.205Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.311Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.411Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.516Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.616Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:52.722Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:52.827Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:52.927Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.000Z,Monitoring11,228.8000031,3.796999931,0,463.3999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.110Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.210Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.311Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.411Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.516Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.616Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.726Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:53.826Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.000Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:54.104Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:54.204Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:54.304Z,Monitoring11,228.8000031,3.802999973,0,462.8999939,0,58024,48,49.90000153,0.529999971,0
2024-10-09T15:46:54.410Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.509Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.615Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.715Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.825Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:54.925Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.000Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.104Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.205Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.305Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.410Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.510Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.616Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.716Z,Monitoring11,228.8000031,3.796999931,0,464.7000122,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.821Z,Monitoring11,228.8000031,3.875,0,466.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:55.921Z,Monitoring11,228.8000031,3.875,0,466.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:56.000Z,Monitoring11,228.8000031,3.875,0,466.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:56.100Z,Monitoring11,228.8000031,3.875,0,466.8999939,0,58024,48,50,0.529999971,0
2024-10-09T15:46:56.206Z,Monitoring11,228.8000031,3.875,0,466.8999939,0,58024,48,50,0.529999971,0
